# IW3xport - generated by Louve@Xlabs

fx,ui_flagbase_black
material,objpoint_flag_british
material,headicon_taskforce141
xmodel,com_plasticcase_beige_big
xmodel,prop_flag_neutral

# Additional sounds (fallback from IW4)
sound,IW3_UK_1mc_acheive_bomb
sound,IW3_UK_1mc_achieve_ac130
sound,IW3_UK_1mc_achieve_airstrike
sound,IW3_UK_1mc_achieve_apache
sound,IW3_UK_1mc_achieve_carepackage
sound,IW3_UK_1mc_achieve_cobra
sound,IW3_UK_1mc_achieve_emergairdrop
sound,IW3_UK_1mc_achieve_emp
sound,IW3_UK_1mc_achieve_harriers
sound,IW3_UK_1mc_achieve_heli
sound,IW3_UK_1mc_achieve_hellfire
sound,IW3_UK_1mc_achieve_hind
sound,IW3_UK_1mc_achieve_jamuav
sound,IW3_UK_1mc_achieve_littlebird
sound,IW3_UK_1mc_achieve_nuke
sound,IW3_UK_1mc_achieve_pavelow
sound,IW3_UK_1mc_achieve_predator
sound,IW3_UK_1mc_achieve_sentrygun
sound,IW3_UK_1mc_achieve_uav
sound,IW3_UK_1mc_ahead
sound,IW3_UK_1mc_arena
sound,IW3_UK_1mc_armsrace
sound,IW3_UK_1mc_control_taken
sound,IW3_UK_1mc_defcon
sound,IW3_UK_1mc_defcon2_1
sound,IW3_UK_1mc_defcon2_2
sound,IW3_UK_1mc_defcon2_3
sound,IW3_UK_1mc_defcon2_4
sound,IW3_UK_1mc_defcon_1
sound,IW3_UK_1mc_defcon_2
sound,IW3_UK_1mc_defcon_3
sound,IW3_UK_1mc_defcon_4
sound,IW3_UK_1mc_defcon_5
sound,IW3_UK_1mc_demolition
sound,IW3_UK_1mc_deploy_sentry
sound,IW3_UK_1mc_dfcn_arena
sound,IW3_UK_1mc_dfcn_armsrace
sound,IW3_UK_1mc_dfcn_captureflag
sound,IW3_UK_1mc_dfcn_demolition
sound,IW3_UK_1mc_dfcn_domination
sound,IW3_UK_1mc_dfcn_freeforall
sound,IW3_UK_1mc_dfcn_gtw
sound,IW3_UK_1mc_dfcn_headquarters
sound,IW3_UK_1mc_dfcn_oneflag
sound,IW3_UK_1mc_dfcn_sabotage
sound,IW3_UK_1mc_dfcn_searchdestroy
sound,IW3_UK_1mc_dfcn_tm_death
sound,IW3_UK_1mc_dh_arena
sound,IW3_UK_1mc_dh_armsrace
sound,IW3_UK_1mc_dh_captureflag
sound,IW3_UK_1mc_dh_demolition
sound,IW3_UK_1mc_dh_domination
sound,IW3_UK_1mc_dh_freeforall
sound,IW3_UK_1mc_dh_gtw
sound,IW3_UK_1mc_dh_headquarters
sound,IW3_UK_1mc_dh_oneflag
sound,IW3_UK_1mc_dh_sabotage
sound,IW3_UK_1mc_dh_searchdestroy
sound,IW3_UK_1mc_dh_tm_death
sound,IW3_UK_1mc_domination_pro
sound,IW3_UK_1mc_dom_enemy_lb
sound,IW3_UK_1mc_empd
sound,IW3_UK_1mc_enemyflag_tobase
sound,IW3_UK_1mc_enemy_ac130
sound,IW3_UK_1mc_enemy_airdrop
sound,IW3_UK_1mc_enemy_airstrike
sound,IW3_UK_1mc_enemy_apache
sound,IW3_UK_1mc_enemy_carepackage
sound,IW3_UK_1mc_enemy_cobra
sound,IW3_UK_1mc_enemy_emergairdrop
sound,IW3_UK_1mc_enemy_emp
sound,IW3_UK_1mc_enemy_harriers
sound,IW3_UK_1mc_enemy_heli
sound,IW3_UK_1mc_enemy_hellfire
sound,IW3_UK_1mc_enemy_hind
sound,IW3_UK_1mc_enemy_jamuav
sound,IW3_UK_1mc_enemy_littlebird
sound,IW3_UK_1mc_enemy_pavelow
sound,IW3_UK_1mc_enemy_predator
sound,IW3_UK_1mc_enemy_sentrygun
sound,IW3_UK_1mc_enemy_tnuke
sound,IW3_UK_1mc_enemy_uav
sound,IW3_UK_1mc_fightback
sound,IW3_UK_1mc_flag_captured
sound,IW3_UK_1mc_flag_up
sound,IW3_UK_1mc_forward
sound,IW3_UK_1mc_freeforall_pro
sound,IW3_UK_1mc_getback_ourflag
sound,IW3_UK_1mc_getflag_takedown
sound,IW3_UK_1mc_glowstick_destroyed
sound,IW3_UK_1mc_glowstick_gone
sound,IW3_UK_1mc_gtw
sound,IW3_UK_1mc_hc_arena
sound,IW3_UK_1mc_hc_armsrace
sound,IW3_UK_1mc_hc_captureflag
sound,IW3_UK_1mc_hc_demolition
sound,IW3_UK_1mc_hc_domination
sound,IW3_UK_1mc_hc_freeforall
sound,IW3_UK_1mc_hc_gtw
sound,IW3_UK_1mc_hc_headquarters
sound,IW3_UK_1mc_hc_oneflag
sound,IW3_UK_1mc_hc_sabotage
sound,IW3_UK_1mc_hc_searchdestroy
sound,IW3_UK_1mc_hc_tm_death
sound,IW3_UK_1mc_headquarters_pro
sound,IW3_UK_1mc_holddown
sound,IW3_UK_1mc_in_control
sound,IW3_UK_1mc_killfirm
sound,IW3_UK_1mc_last_one
sound,IW3_UK_1mc_losing_fight
sound,IW3_UK_1mc_objective_comp
sound,IW3_UK_1mc_objective_lost
sound,IW3_UK_1mc_one_enemy
sound,IW3_UK_1mc_one_flag
sound,IW3_UK_1mc_pushforward
sound,IW3_UK_1mc_sabotage_pro
sound,IW3_UK_1mc_searchdestroy_pro
sound,IW3_UK_1mc_secure_crates
sound,IW3_UK_1mc_secure_supplies
sound,IW3_UK_1mc_secure_weapons
sound,IW3_UK_1mc_sentry_destroyed
sound,IW3_UK_1mc_sentry_gone
sound,IW3_UK_1mc_suddendeath
sound,IW3_UK_1mc_takeback
sound,IW3_UK_1mc_tctl_arena
sound,IW3_UK_1mc_tctl_armsrace
sound,IW3_UK_1mc_tctl_captureflag
sound,IW3_UK_1mc_tctl_demolition
sound,IW3_UK_1mc_tctl_domination
sound,IW3_UK_1mc_tctl_freeforall
sound,IW3_UK_1mc_tctl_gtw
sound,IW3_UK_1mc_tctl_headquarters
sound,IW3_UK_1mc_tctl_oneflag
sound,IW3_UK_1mc_tctl_sabotage
sound,IW3_UK_1mc_tctl_searchdestroy
sound,IW3_UK_1mc_tctl_tm_death
sound,IW3_UK_1mc_thirdp_arena
sound,IW3_UK_1mc_thirdp_armsrace
sound,IW3_UK_1mc_thirdp_captureflag
sound,IW3_UK_1mc_thirdp_demolition
sound,IW3_UK_1mc_thirdp_domination
sound,IW3_UK_1mc_thirdp_freeforall
sound,IW3_UK_1mc_thirdp_gtw
sound,IW3_UK_1mc_thirdp_headquarters
sound,IW3_UK_1mc_thirdp_oneflag
sound,IW3_UK_1mc_thirdp_sabotage
sound,IW3_UK_1mc_thirdp_searchdestroy
sound,IW3_UK_1mc_thirdp_tm_death
sound,IW3_UK_1mc_ti_blocked
sound,IW3_UK_1mc_ti_cancelled
sound,IW3_UK_1mc_tm_death_pro
sound,IW3_UK_1mc_use_ac130
sound,IW3_UK_1mc_use_airdrop
sound,IW3_UK_1mc_use_airstrike
sound,IW3_UK_1mc_use_apache
sound,IW3_UK_1mc_use_carepackage
sound,IW3_UK_1mc_use_cobra
sound,IW3_UK_1mc_use_emergairdrop
sound,IW3_UK_1mc_use_emp
sound,IW3_UK_1mc_use_harriers
sound,IW3_UK_1mc_use_heli
sound,IW3_UK_1mc_use_hellfire
sound,IW3_UK_1mc_use_hind
sound,IW3_UK_1mc_use_jamuav
sound,IW3_UK_1mc_use_littlebird
sound,IW3_UK_1mc_use_pavelow
sound,IW3_UK_1mc_use_predator
sound,IW3_UK_1mc_use_sentrygun
sound,IW3_UK_1mc_use_tnuke
sound,IW3_UK_1mc_use_uav
sound,IW3_UK_1mc_winning_fight
sound,IW3_UK_ac130_fco_backonthose
sound,IW3_UK_ac130_fco_clearedtoengage
sound,IW3_UK_ac130_fco_directhit
sound,IW3_UK_ac130_fco_directhits
sound,IW3_UK_ac130_fco_doveonground
sound,IW3_UK_ac130_fco_downstillmoving
sound,IW3_UK_ac130_fco_getperson
sound,IW3_UK_ac130_fco_getthatguy
sound,IW3_UK_ac130_fco_gettinbackup
sound,IW3_UK_ac130_fco_gonnagethim
sound,IW3_UK_ac130_fco_goodkill
sound,IW3_UK_ac130_fco_gotarunner
sound,IW3_UK_ac130_fco_guymovin
sound,IW3_UK_ac130_fco_guyrunnin
sound,IW3_UK_ac130_fco_hotdamn
sound,IW3_UK_ac130_fco_iseepieces
sound,IW3_UK_ac130_fco_knockedwind
sound,IW3_UK_ac130_fco_lightemup
sound,IW3_UK_ac130_fco_moreenemy
sound,IW3_UK_ac130_fco_movingagain
sound,IW3_UK_ac130_fco_nailthoseguys
sound,IW3_UK_ac130_fco_nice
sound,IW3_UK_ac130_fco_okyougothim
sound,IW3_UK_ac130_fco_oopsiedaisy
sound,IW3_UK_ac130_fco_personnelthere
sound,IW3_UK_ac130_fco_rightontarget
sound,IW3_UK_ac130_fco_rightthere
sound,IW3_UK_ac130_fco_stillmoving
sound,IW3_UK_ac130_fco_takehimout
sound,IW3_UK_ac130_fco_thatsahit
sound,IW3_UK_ac130_fco_tracking
sound,IW3_UK_ac130_fco_within2feet
sound,IW3_UK_ac130_fco_yepstillmoving
sound,IW3_UK_ac130_fco_yougothim
sound,IW3_UK_ac130_fco_yougothim2
sound,IW3_UK_ac130_gnr_gunready1
sound,IW3_UK_ac130_gnr_shot1
sound,IW3_UK_ac130_nav_secondaries1
sound,IW3_UK_ac130_plt_azimuthsweep
sound,IW3_UK_ac130_plt_cleanup
sound,IW3_UK_ac130_plt_copysmoke
sound,IW3_UK_ac130_plt_gottahurt
sound,IW3_UK_ac130_plt_rollinin
sound,IW3_UK_ac130_plt_scanrange
sound,IW3_UK_ac130_plt_targetreset
sound,IW3_UK_ac130_plt_yeahcleared
sound,IW3_UK_ac130_tvo_directsecondary1
sound,IW3_UK_ac130_tvo_directsecondary2
sound,iw3_uk_defeat_music
sound,iw3_uk_losing_music
sound,IW3_UK_mp_glowstick_ready
sound,IW3_UK_mp_glowstick_use
sound,IW3_UK_mp_knife_incoming
sound,IW3_UK_mp_knife_use
sound,IW3_UK_mp_semtex_incoming
sound,IW3_UK_mp_semtex_use
sound,IW3_UK_mp_stm_comms
sound,IW3_UK_mp_stm_dropzone
sound,IW3_UK_mp_stm_injury
sound,IW3_UK_mp_stm_sentry
sound,IW3_UK_mp_tactical_insertion
sound,iw3_uk_spawn_music
sound,iw3_uk_victory_music
sound,iw3_uk_winning_music
# Riot : (fallback from IW4)
xmodel,viewhands_black_kit
xmodel,head_riot_udt
xmodel,mp_body_riot_udt
xmodel,viewhands_udt
