
#
# Source generated by IW5Xport
# Louve@XLabs 2023
#
sound,IW5_AF_1mc_achieve_scout
sound,IW5_AF_1_c4_incoming
sound,IW5_AF_1mc_thirdp_captureflag
sound,IW5_AF_1mc_sentry_destroyed
sound,IW5_AF_2_threat_infantry_generic
sound,IW5_AF_0_inform_plant_claymore
sound,IW5_AF_1mc_hc_domination
sound,IW5_AF_1mc_tctl_arena
sound,IW5_AF_2_stm_comms
sound,IW5_AF_1mc_use_scout
sound,IW5_AF_1mc_objective_lost
sound,IW5_AF_1_inform_plant_claymore
sound,IW5_AF_1mc_team_def
sound,IW5_AF_2_rsp_sorry
sound,IW5_AF_0_stm_sniper
sound,IW5_AF_1mc_achieve_talon
sound,IW5_AF_1mc_objs_defend
sound,IW5_AF_1mc_enemyflag
sound,IW5_AF_1mc_achieve_ah6
sound,IW5_AF_1mc_achieve_agm
sound,IW5_AF_1mc_enemy_emp
sound,IW5_AF_mp_stm_grenade
sound,IW5_AF_1mc_thirdp_searchdestroy
sound,IW5_AF_mp_cmd_attackrightflank
sound,IW5_AF_ac130_plt_scanrange
sound,IW5_AF_1mc_use_talon
sound,IW5_AF_2_stm_enemyspotted
sound,IW5_AF_1_cmd_regroup
sound,IW5_AF_1mc_control_lost
sound,IW5_AF_1mc_hc_kill_confirmed
sound,IW5_AF_1mc_control_taken
sound,IW5_AF_1mc_achieve_emergairdrop
sound,IW5_AF_1mc_use_dragonfly
sound,IW5_AF_1mc_remote_sentry_destroyed
sound,IW5_AF_2_inform_attack_thwc4
sound,IW5_AF_1mc_use_heli
sound,IW5_AF_1mc_enemy_littlebird
sound,IW5_AF_1mc_getflag_takedown
sound,IW5_AF_1mc_enemy_advanced_uav
sound,IW5_AF_1mc_enemy_heli
sound,IW5_AF_1mc_headquarters_pro
sound,IW5_AF_1mc_hc_headquarters
sound,IW5_AF_1_cmd_followme
sound,IW5_AF_2_inform_plant_claymore
sound,IW5_AF_ac130_gnr_shot1
sound,IW5_AF_1mc_hq_destroyed
sound,IW5_AF_1mc_searchdestroy
sound,IW5_AF_0_knife_use
sound,IW5_AF_1mc_capture_a
sound,IW5_AF_1mc_capture_b
sound,IW5_AF_1mc_capture_c
sound,IW5_AF_0_rsp_greatshot
sound,IW5_AF_1mc_achieve_osprey
sound,IW5_AF_0_flash_incoming
sound,IW5_AF_1mc_lead_taken
sound,IW5_AF_2_grenade_incoming
sound,IW5_AF_1mc_hc_team_def
sound,IW5_AF_1mc_secure_a
sound,IW5_AF_1mc_secure_b
sound,IW5_AF_1mc_secure_c
sound,IW5_AF_1mc_KS_hqr_bomber
sound,IW5_AF_ac130_fco_iseepieces
sound,IW5_AF_1mc_ims_destroyed
sound,IW5_AF_1mc_dfcn_oneflag
sound,IW5_AF_1mc_enemyflag_tobase
sound,IW5_AF_1mc_thirdp_headquarters
sound,IW5_AF_1mc_achieve_moab
sound,IW5_AF_1mc_use_a10
sound,IW5_AF_1mc_losing
sound,IW5_AF_1mc_secure_supplies
sound,IW5_AF_1mc_achieve_sleightofhand
sound,IW5_AF_1mc_dfcn_domination
sound,IW5_AF_1mc_enemy_ah6guard
sound,IW5_AF_mp_knife_use
sound,IW5_AF_ac130_fco_getthatguy
sound,IW5_AF_1mc_achieve_emp
sound,IW5_AF_1mc_bomb_planted
sound,IW5_AF_1mc_tm_death_pro
sound,IW5_AF_1mc_bomb_taken
sound,IW5_AF_0_inform_reloading_generic
sound,IW5_AF_ac130_fco_rightontarget
sound,IW5_AF_0_reaction_casualty_generic
sound,IW5_AF_1mc_achieve_vest
sound,IW5_AF_mp_rsp_greatshot
sound,IW5_AF_2_stm_sentry
sound,IW5_AF_1mc_use_osprey
sound,IW5_AF_1mc_winning_fight
sound,IW5_AF_1mc_readytomove
sound,IW5_AF_ac130_fco_backonthose
sound,IW5_AF_1mc_use_hind
sound,IW5_AF_2_semtex_incoming
sound,IW5_AF_1mc_grinder_hint
sound,IW5_AF_1mc_bomb_lost
sound,IW5_AF_1mc_enemy_hind
sound,IW5_AF_1mc_use_ah6
sound,IW5_AF_1mc_use_agm
sound,IW5_AF_1mc_ti_blocked
sound,IW5_AF_2_glowstick_ready
sound,IW5_AF_1mc_achieve_littlebirds
sound,IW5_AF_mp_cmd_regroup
sound,IW5_AF_1mc_achieve_dragonfly
sound,IW5_AF_2_stm_holdyourfire
sound,IW5_AF_1mc_deploy_sentry
sound,IW5_AF_ac130_fco_okyougothim
sound,IW5_AF_1mc_win
sound,IW5_AF_2_cmd_movein
sound,IW5_AF_1mc_hq_located
sound,IW5_AF_1mc_enemy_heli_sniper
sound,IW5_AF_ac130_fco_rightthere
sound,IW5_AF_1mc_td_hint
sound,IW5_AF_1mc_KS_lbd_inbound
sound,IW5_AF_0_rsp_onmyway
sound,IW5_AF_1mc_hc_captureflag
sound,IW5_AF_1mc_lbguard_destroyed
sound,IW5_AF_1mc_achieve_airtrap
sound,IW5_AF_2_rpg_incoming
sound,IW5_AF_0_stm_comms
sound,IW5_AF_mp_rsp_areyoucrazy
sound,IW5_AF_1mc_achieve_flag
sound,IW5_AF_0_rsp_sorry
sound,IW5_AF_1mc_tctl_captureflag
sound,IW5_AF_mp_rsp_sorry
sound,IW5_AF_1mc_sam_destroyed
sound,IW5_AF_1_flash_incoming
sound,IW5_AF_1mc_enemy_predator
sound,IW5_AF_1mc_tctl_searchdestroy
sound,IW5_AF_ac130_fco_getperson
sound,IW5_AF_1mc_achieve_ims
sound,IW5_AF_1mc_use_littlebird
sound,IW5_AF_1mc_bomb_defused
sound,IW5_AF_1_stm_sentry
sound,IW5_AF_1mc_custom_match
sound,IW5_AF_mp_semtex_use
sound,IW5_AF_1mc_sabotage
sound,IW5_AF_1mc_secure_crates
sound,IW5_AF_1_rsp_nosir
sound,IW5_AF_1mc_take_positions
sound,IW5_AF_1mc_enemy_emergairdrop
sound,IW5_AF_1mc_enemy_osprey
sound,IW5_AF_2_stm_needreinforcements
sound,IW5_AF_1mc_dh_sabotage
sound,IW5_AF_1mc_thirdp_gtw
sound,IW5_AF_1mc_achieve_ammo_dep
sound,IW5_AF_mp_stm_comms
sound,IW5_AF_1mc_ourflag_return
sound,IW5_AF_1mc_enemy_dragonfly
sound,IW5_AF_1mc_tm_death
sound,IW5_AF_1_threat_infantry_generic
sound,IW5_AF_1_cmd_movein
sound,IW5_AF_1mc_losing_a
sound,IW5_AF_1mc_losing_b
sound,IW5_AF_1mc_losing_c
sound,IW5_AF_ac130_fco_gotarunner
sound,IW5_AF_1mc_use_tnuke
sound,IW5_AF_0_cmd_followme
sound,IW5_AF_1mc_use_emp
sound,IW5_AF_0_stm_grenade
sound,IW5_AF_1mc_dh_tm_death
sound,IW5_AF_1mc_thirdp_arena
sound,IW5_AF_1mc_sentry_gone
sound,iw5_af_winning_music
sound,IW5_AF_1mc_achieve_carepackage
sound,IW5_AF_1mc_dh_captureflag
sound,IW5_AF_mp_cmd_followme
sound,IW5_AF_1mc_sabotage_pro
sound,IW5_AF_1mc_achieve_sitrep
sound,IW5_AF_1mc_achieve_overkill
sound,IW5_AF_1_stm_iminposition
sound,IW5_AF_1mc_objs_destroy
sound,IW5_AF_1mc_achieve_phantom_ray
sound,IW5_AF_1mc_achieve_assassin
sound,IW5_AF_1mc_ourflag
sound,IW5_AF_1mc_dfcn_sabotage
sound,IW5_AF_1mc_suddendeath
sound,IW5_AF_1mc_enemy_escort_airdrop
sound,IW5_AF_1mc_enemy_ac130
sound,IW5_AF_0_rsp_areyoucrazy
sound,IW5_AF_1mc_tied
sound,IW5_AF_1_reaction_casualty_generic
sound,IW5_AF_1mc_hc_sabotage
sound,IW5_AF_0_stm_sentry
sound,IW5_AF_1mc_enemy_assault_drone
sound,IW5_AF_1_glowstick_use
sound,IW5_AF_1mc_use_littlebirds
sound,IW5_AF_1mc_dfcn_tm_death
sound,IW5_AF_1mc_hc_oneflag
sound,IW5_AF_2_inform_killfirm_infantry
sound,IW5_AF_1mc_achieve_extremeconditioning
sound,IW5_AF_2_stun_incoming
sound,IW5_AF_1mc_enemy_scout
sound,IW5_AF_2_flash_incoming
sound,IW5_AF_1mc_hc_tm_death
sound,IW5_AF_1mc_hc_gtw
sound,IW5_AF_1_cmd_attackrightflank
sound,IW5_AF_1mc_in_control
sound,IW5_AF_1mc_enemy_dropped_flag
sound,IW5_AF_0_cmd_movein
sound,IW5_AF_1mc_hc_searchdestroy
sound,IW5_AF_1mc_domination
sound,IW5_AF_1mc_secure_weapons
sound,IW5_AF_mp_cmd_holdposition
sound,IW5_AF_1mc_enemy_talon
sound,IW5_AF_1mc_glowstick_gone
sound,IW5_AF_0_c4_incoming
sound,IW5_AF_ac130_fco_gettinbackup
sound,IW5_AF_1mc_enemy_sam
sound,IW5_AF_1mc_achieve_scavenger
sound,IW5_AF_ac130_fco_movingagain
sound,IW5_AF_ac130_fco_yougothim
sound,IW5_AF_1mc_enemy_osprey_gunner
sound,IW5_AF_1mc_lost_a
sound,IW5_AF_1mc_lost_b
sound,IW5_AF_1mc_lost_c
sound,IW5_AF_1mc_mission_success
sound,IW5_AF_1mc_one_enemy
sound,IW5_AF_ac130_tvo_directsecondary1
sound,IW5_AF_ac130_tvo_directsecondary2
sound,IW5_AF_1mc_killfirm
sound,IW5_AF_1mc_dh_armsrace
sound,IW5_AF_1mc_achieve_hellfire
sound,IW5_AF_1mc_winning
sound,IW5_AF_ac130_plt_copysmoke
sound,IW5_AF_1_rpg_incoming
sound,IW5_AF_mp_cmd_suppressfire
sound,IW5_AF_1mc_use_lbguard
sound,IW5_AF_0_cmd_regroup
sound,IW5_AF_1mc_dh_demolition
sound,IW5_AF_1mc_tctl_demolition
sound,IW5_AF_1mc_thirdp_oneflag
sound,IW5_AF_1mc_new_positions
sound,IW5_AF_1mc_enemy_juggernaut
sound,IW5_AF_mp_stm_enemyspotted
sound,IW5_AF_mp_semtex_incoming
sound,IW5_AF_1mc_enemy_uav
sound,IW5_AF_1mc_enemy_ugv
sound,IW5_AF_mp_glowstick_ready
sound,IW5_AF_1_inform_attack_stun
sound,IW5_AF_1mc_forward
sound,IW5_AF_1mc_achieve_cobra
sound,IW5_AF_1mc_encourage_win
sound,IW5_AF_1mc_armsrace
sound,IW5_AF_1mc_use_carepackage
sound,IW5_AF_1mc_achieve_turret
sound,IW5_AF_ac130_fco_clearedtoengage
sound,IW5_AF_1mc_draw
sound,IW5_AF_1mc_positions_lock
sound,IW5_AF_ac130_fco_directhits
sound,IW5_AF_1mc_use_cobra
sound,IW5_AF_1mc_thirdp_demolition
sound,IW5_AF_2_reaction_casualty_generic
sound,IW5_AF_1mc_use_escort_airdrop
sound,IW5_AF_1mc_encourage_lost
sound,IW5_AF_1mc_use_phantom_ray
sound,IW5_AF_1mc_dfcn_armsrace
sound,IW5_AF_1mc_use_pavelow
sound,IW5_AF_1mc_kill_confirmed
sound,IW5_AF_2_tactical_insertion
sound,IW5_AF_1mc_dh_oneflag
sound,IW5_AF_1mc_enemy_lbguard
sound,IW5_AF_1mc_hq_secured
sound,IW5_AF_1mc_achieve_sam
sound,IW5_AF_1mc_enemy_pavelow
sound,IW5_AF_1mc_tctl_gtw
sound,IW5_AF_1mc_achieve_heli
sound,IW5_AF_ac130_nav_secondaries1
sound,IW5_AF_0_threat_infantry_generic
sound,IW5_AF_1mc_KS_a10_inbound
sound,IW5_AF_1mc_achieve_stalker
sound,IW5_AF_0_inform_suppressed_generic
sound,IW5_AF_1mc_ctf_pro
sound,IW5_AF_ac130_plt_azimuthsweep
sound,IW5_AF_2_inform_attack_flashbang
sound,IW5_AF_1mc_KS_pvl_inbound
sound,IW5_AF_mp_stm_injury
sound,IW5_AF_mp_rsp_yessir
sound,IW5_AF_1mc_achieve_exp_ammo
sound,IW5_AF_1mc_ah6guard_destroyed
sound,IW5_AF_1mc_hc_demolition
sound,IW5_AF_ac130_fco_lightemup
sound,IW5_AF_1mc_achieve_harriers
sound,IW5_AF_0_order_action_suppress
sound,IW5_AF_1mc_keepfighting
sound,IW5_AF_1mc_hc_armsrace
sound,IW5_AF_ac130_fco_tracking
sound,IW5_AF_1mc_achieve_recon_drone
sound,IW5_AF_1_rsp_greatshot
sound,IW5_AF_1_order_action_suppress
sound,IW5_AF_1mc_achieve_uav
sound,IW5_AF_0_semtex_incoming
sound,IW5_AF_1mc_overtime
sound,IW5_AF_1mc_use_advanced_uav
sound,IW5_AF_1mc_achieve_remote_sentry
sound,IW5_AF_1mc_achieve_ugv
sound,IW5_AF_ac130_plt_cleanup
sound,IW5_AF_0_glowstick_ready
sound,IW5_AF_2_order_action_suppress
sound,IW5_AF_1mc_dfcn_headquarters
sound,IW5_AF_1mc_last_one
sound,IW5_AF_1mc_dom_enemy_lb
sound,IW5_AF_1mc_ti_cancelled
sound,IW5_AF_0_cmd_suppressfire
sound,IW5_AF_0_cmd_holdposition
sound,IW5_AF_2_stm_iminposition
sound,IW5_AF_mp_stm_holdyourfire
sound,IW5_AF_0_stm_enemyspotted
sound,IW5_AF_2_stm_dropzone
sound,IW5_AF_0_tactical_insertion
sound,IW5_AF_mp_cmd_attackleftflank
sound,IW5_AF_1mc_enemy_escort_airdrop2
sound,IW5_AF_1mc_achieve_jamuav
sound,IW5_AF_1mc_achieve_steadyaim
sound,IW5_AF_1mc_tctl_sabotage
sound,IW5_AF_1mc_use_team_ammo
sound,IW5_AF_1_knife_use
sound,IW5_AF_1mc_use_hellfire
sound,IW5_AF_1mc_dfcn_demolition
sound,IW5_AF_1_stm_needreinforcements
sound,IW5_AF_1mc_achieve_hind
sound,IW5_AF_0_inform_killfirm_infantry
sound,IW5_AF_1mc_use_stealth
sound,IW5_AF_1_inform_reloading_generic
sound,IW5_AF_1mc_dh_gtw
sound,IW5_AF_2_rsp_onmyway
sound,IW5_AF_ac130_fco_guyrunnin
sound,IW5_AF_1mc_use_assault_drone
sound,IW5_AF_1mc_enemy_littlebirds
sound,IW5_AF_1mc_use_juggernaut
sound,IW5_AF_1mc_tctl_tm_death
sound,IW5_AF_1mc_enemy_tnuke
sound,IW5_AF_1mc_use_osprey_gunner
sound,IW5_AF_1mc_vest_destroyed
sound,IW5_AF_ac130_fco_yepstillmoving
sound,IW5_AF_0_rpg_incoming
sound,IW5_AF_1mc_boost
sound,IW5_AF_0_grenade_incoming
sound,IW5_AF_1mc_use_sam
sound,IW5_AF_1mc_achieve_littlebird
sound,IW5_AF_1_inform_suppressed_generic
sound,IW5_AF_2_semtex_use
sound,IW5_AF_ac130_fco_nice
sound,IW5_AF_1mc_KS_hqr_littlebird
sound,IW5_AF_1mc_use_jamuav
sound,IW5_AF_1mc_lost_flag
sound,IW5_AF_mp_stm_needreinforcements
sound,IW5_AF_1mc_switching
sound,IW5_AF_mp_stm_sniper
sound,IW5_AF_1mc_regroup
sound,IW5_AF_1mc_goodtogo
sound,IW5_AF_2_cmd_fallback
sound,IW5_AF_0_stun_incoming
sound,IW5_AF_1mc_domination_pro
sound,IW5_AF_1_rsp_sorry
sound,IW5_AF_1mc_capture_objs
sound,IW5_AF_1mc_dh_freeforall
sound,IW5_AF_1mc_tctl_freeforall
sound,IW5_AF_0_inform_attack_smoke
sound,IW5_AF_ac130_fco_personnelthere
sound,IW5_AF_2_stm_grenade
sound,IW5_AF_1mc_holddown
sound,IW5_AF_1mc_use_uav
sound,IW5_AF_ac130_fco_nailthoseguys
sound,IW5_AF_1mc_use_ugv
sound,IW5_AF_1mc_achieve_lbguard
sound,IW5_AF_ac130_fco_within2feet
sound,IW5_AF_1_rsp_areyoucrazy
sound,IW5_AF_mp_tactical_insertion
sound,IW5_AF_1mc_glowstick_destroyed
sound,IW5_AF_1mc_use_harriers
sound,IW5_AF_0_stm_areasecure
sound,IW5_AF_1mc_use_airstrike
sound,IW5_AF_ac130_fco_stillmoving
sound,IW5_AF_1mc_KS_hqr_a10
sound,IW5_AF_mp_stm_areasecure
sound,IW5_AF_2_cmd_attackrightflank
sound,IW5_AF_1mc_achieve_team_ammo
sound,IW5_AF_ac130_plt_gottahurt
sound,IW5_AF_ac130_fco_thatsahit
sound,IW5_AF_1_stm_comms
sound,IW5_AF_1mc_captureflag
sound,IW5_AF_1mc_enemy_carepackage
sound,IW5_AF_1mc_defcon2_1
sound,IW5_AF_1mc_defcon2_2
sound,IW5_AF_1mc_defcon2_3
sound,IW5_AF_1mc_defcon2_4
sound,IW5_AF_1mc_fightback
sound,IW5_AF_1mc_thirdp_freeforall
sound,IW5_AF_1mc_achieve_vest_dep
sound,IW5_AF_1_semtex_use
sound,IW5_AF_1mc_takeback
sound,IW5_AF_1mc_use_emergairdrop
sound,IW5_AF_1mc_thirdp_sabotage
sound,IW5_AF_1_inform_attack_flashbang
sound,IW5_AF_1mc_enemy_has_flag
sound,IW5_AF_1mc_achieve_adv_uav
sound,IW5_AF_1mc_achieve_recon
sound,IW5_AF_1mc_enemy_phantom_ray
sound,IW5_AF_2_glowstick_use
sound,IW5_AF_1mc_tctl_armsrace
sound,IW5_AF_1mc_use_recon_drone
sound,IW5_AF_1mc_enemy_jamuav
sound,IW5_AF_1mc_hq_online
sound,IW5_AF_1mc_security_complete
sound,IW5_AF_1mc_achieve_pavelow
sound,IW5_AF_1mc_use_sentrygun
sound,IW5_AF_1mc_kill_confirmed_hint
sound,IW5_AF_2_rsp_nosir
sound,IW5_AF_1mc_achieve_marksman
sound,IW5_AF_1mc_thirdp_tm_death
sound,IW5_AF_1mc_enemyflag_return
sound,IW5_AF_0_stm_holdyourfire
sound,iw5_af_defeat_music
sound,IW5_AF_1mc_sam_gone
sound,IW5_AF_2_inform_suppressed_generic
sound,IW5_AF_1mc_hc_freeforall
sound,IW5_AF_1mc_dh_searchdestroy
sound,IW5_AF_1mc_turret_destroyed
sound,IW5_AF_1mc_defcon_1
sound,IW5_AF_1mc_defcon_2
sound,IW5_AF_1mc_defcon_3
sound,IW5_AF_1mc_defcon_4
sound,IW5_AF_1mc_defcon_5
sound,IW5_AF_2_c4_incoming
sound,IW5_AF_1_stm_dropzone
sound,IW5_AF_1mc_flag_captured
sound,IW5_AF_1mc_halftime
sound,IW5_AF_1mc_enemy_cobra
sound,IW5_AF_1mc_enemy_team_ammo
sound,IW5_AF_0_semtex_use
sound,IW5_AF_1mc_KS_ast_inbound
sound,IW5_AF_ac130_fco_takehimout
sound,IW5_AF_1mc_freeforall_pro
sound,IW5_AF_1mc_KS_lbd_inposition
sound,IW5_AF_1mc_hc_grinder
sound,IW5_AF_1mc_dh_headquarters
sound,IW5_AF_1mc_achieve_airstrike
sound,IW5_AF_2_cmd_regroup
sound,IW5_AF_1_cmd_holdposition
sound,IW5_AF_1_stm_areasecure
sound,IW5_AF_1mc_KS_hqr_airstrike
sound,IW5_AF_0_cmd_attackleftflank
sound,IW5_AF_1mc_kill_confirmed_tag
sound,IW5_AF_1_inform_attack_smoke
sound,IW5_AF_1mc_achieve_assault_drone
sound,IW5_AF_1mc_use_moab
sound,IW5_AF_1mc_dfcn_freeforall
sound,IW5_AF_1mc_hq_offline
sound,IW5_AF_1mc_enemy_moab
sound,IW5_AF_ac130_fco_hotdamn
sound,IW5_AF_2_stm_injury
sound,IW5_AF_2_rsp_yessir
sound,IW5_AF_1mc_hc_arena
sound,IW5_AF_0_knife_incoming
sound,IW5_AF_1mc_achieve_strafe
sound,IW5_AF_1mc_achieve_escort_airdrop
sound,IW5_AF_1mc_enemy_has_a
sound,IW5_AF_1mc_enemy_has_b
sound,IW5_AF_1mc_enemy_has_c
sound,iw5_af_victory_music
sound,IW5_AF_1mc_enemy_hellfire
sound,IW5_AF_mp_knife_incoming
sound,IW5_AF_1mc_KS_bmb_inbound
sound,IW5_AF_1mc_achieve_sentrygun
sound,IW5_AF_ac130_fco_doveonground
sound,IW5_AF_1_cmd_fallback
sound,IW5_AF_1mc_achieve_stealth
sound,IW5_AF_1_cmd_suppressfire
sound,IW5_AF_1mc_demolition
sound,IW5_AF_1mc_achieve_ammo
sound,IW5_AF_1mc_one_flag
sound,IW5_AF_1mc_use_aa_strike
sound,IW5_AF_1mc_flag_up
sound,IW5_AF_1mc_dfcn_arena
sound,IW5_AF_1mc_thirdp_armsrace
sound,IW5_AF_1_stm_enemyspotted
sound,IW5_AF_1mc_achieve_ah6guard
sound,IW5_AF_1mc_objective_comp
sound,IW5_AF_1mc_obj_defend
sound,IW5_AF_ac130_fco_knockedwind
sound,IW5_AF_0_inform_attack_thwc4
sound,IW5_AF_1mc_capture
sound,IW5_AF_1mc_achieve_osprey_gunner
sound,IW5_AF_1mc_ballistic_vest_destroyed
sound,IW5_AF_0_inform_attack_grenade
sound,IW5_AF_1mc_use_strafe
sound,IW5_AF_1mc_achieve_heli_sniper
sound,IW5_AF_1mc_fight_back
sound,IW5_AF_1mc_lastalive
sound,IW5_AF_1mc_acheive_bomb
sound,IW5_AF_1mc_achieve_apache
sound,IW5_AF_ac130_fco_goodkill
sound,IW5_AF_2_rsp_greatshot
sound,IW5_AF_1mc_gtw
sound,IW5_AF_0_stm_needreinforcements
sound,IW5_AF_1_stm_injury
sound,IW5_AF_1_rsp_yessir
sound,IW5_AF_1_grenade_incoming
sound,IW5_AF_ac130_gnr_gunready1
sound,IW5_AF_0_rsp_nosir
sound,IW5_AF_mp_rsp_nosir
sound,IW5_AF_1mc_ourflag_capt
sound,IW5_AF_1mc_achieve_deadsilence
sound,IW5_AF_1_semtex_incoming
sound,IW5_AF_mp_stm_iminposition
sound,IW5_AF_1mc_enemyflag_capt
sound,IW5_AF_2_stm_areasecure
sound,IW5_AF_1mc_enemy_recon_drone
sound,IW5_AF_1mc_enemy_airstrike
sound,IW5_AF_1_glowstick_ready
sound,IW5_AF_mp_stm_sentry
sound,IW5_AF_1mc_capture_obj
sound,IW5_AF_1mc_enemy_take_a
xmodel,prop_flag_africa
xmodel,prop_flag_africa_carry
xmodel,com_plasticcase_africa
material,headicon_africa
fx,misc/ui_flagbase_red
xmodel,mp_body_africa_militia_assault_a
xmodel,viewhands_african_militia
xmodel,head_africa_militia_a_mp
xmodel,head_africa_militia_b_mp
xmodel,head_africa_militia_c_mp
xmodel,head_africa_militia_d
rawfile,xmodelalias/alias_africa_militia_heads_mp.gsc
rawfile,character/mp_character_africa_militia_assault_a.gsc
rawfile,mptype/mptype_opforce_africa_assault.gsc
xmodel,mp_body_africa_militia_lmg_b
rawfile,character/mp_character_africa_militia_lmg_b.gsc
rawfile,mptype/mptype_opforce_africa_lmg.gsc
xmodel,mp_body_africa_militia_shotgun_b
rawfile,character/mp_character_africa_militia_shotgun_b.gsc
rawfile,mptype/mptype_opforce_africa_shotgun.gsc
xmodel,mp_body_africa_militia_smg_b
rawfile,character/mp_character_africa_militia_smg_b.gsc
rawfile,mptype/mptype_opforce_africa_smg.gsc
xmodel,mp_body_opforce_africa_militia_sniper
xmodel,head_opforce_africa_sniper
rawfile,character/mp_character_africa_militia_sniper.gsc
